0.002641	0.002494
0.009266	0.0001975410
0.014804	-0.001427
0.020071	-0.002756
0.025021	-0.003730
0.029799	-0.004395
0.034411	-0.004749
0.038914	-0.004802
0.043350	-0.004547
0.047784	-0.003971
0.052275	-0.003041
0.056882	-0.001704
0.061653	0.0001074020
0.066615	0.002474
0.071785	0.005483
0.077164	0.009225
0.082748	0.013789
0.088528	0.019267
0.094498	0.025753
0.100659	0.033353
0.107017	0.042189
0.113399	0.052088
0.119601	0.062721
0.125625	0.074020
