-0.002641	-0.002516
0.001801	-0.009993
0.007330	-0.015245
0.013131	-0.019227
0.019248	-0.022276
0.025537	-0.024497
0.031992	-0.025939
0.038557	-0.026610
0.045187	-0.026495
0.051820	-0.025583
0.058397	-0.023865
0.064857	-0.021344
0.071153	-0.018033
0.077258	-0.013941
0.083156	-0.009073
0.088844	-0.003421
0.094327	0.003042
0.099614	0.010360
0.104711	0.018601
0.109617	0.027848
0.114327	0.038204
0.119011	0.049208
0.123877	0.060636
0.128921	0.072483
