0.003228	0.003048
0.011325	0.0002038910
0.018094	-0.001809
0.024531	-0.003453
0.030581	-0.004658
0.036421	-0.005482
0.042058	-0.005922
0.047561	-0.005989
0.052983	-0.005676
0.058403	-0.004966
0.063891	-0.003820
0.069523	-0.002171
0.075355	0.0000629565
0.081418	0.002979
0.087737	0.006688
0.094312	0.011297
0.101136	0.016918
0.108201	0.023663
0.115498	0.031647
0.123028	0.041001
0.130798	0.051873
0.138599	0.064052
0.146179	0.077132
0.153541	0.091030
